origem,destino,tempo,linha,tipo_via,distancia_m,peso
estacao_174,estacao_436,50,L49,coletora,27650,50
estacao_413,estacao_262,100,L26,avenida,58500,100
estacao_97,estacao_317,82,L31,local,72324,82
estacao_357,estacao_34,96,L15,local,93888,96
estacao_467,estacao_399,64,L36,coletora,44672,64
estacao_164,estacao_328,48,L13,avenida,24864,48
estacao_231,estacao_96,1,L37,coletora,508,1
estacao_340,estacao_478,48,L42,coletora,34176,48
estacao_383,estacao_428,1,L21,coletora,543,1
estacao_68,estacao_431,13,L39,local,10231,13
estacao_392,estacao_59,76,L9,coletora,57228,76
estacao_283,estacao_282,93,L49,coletora,52173,93
estacao_319,estacao_415,5,L41,coletora,3125,5
estacao_159,estacao_274,55,L19,avenida,51645,55
estacao_54,estacao_28,39,L43,avenida,33384,39
estacao_132,estacao_417,49,L10,coletora,33026,49
estacao_435,estacao_210,10,L34,coletora,5380,10
estacao_255,estacao_157,95,L20,coletora,48545,95
estacao_13,estacao_145,42,L12,local,22974,42
estacao_445,estacao_70,68,L39,local,63648,68
estacao_51,estacao_185,15,L7,coletora,13395,15
estacao_170,estacao_162,16,L12,local,9728,16
estacao_298,estacao_409,11,L15,avenida,7051,11
estacao_159,estacao_430,98,L36,local,94766,98
estacao_439,estacao_40,92,L36,local,86940,92
estacao_353,estacao_279,39,L36,local,25428,39
estacao_51,estacao_458,52,L49,avenida,34268,52
estacao_470,estacao_449,54,L6,local,36180,54
estacao_137,estacao_379,7,L9,avenida,3836,7
estacao_485,estacao_483,76,L1,avenida,72656,76
estacao_244,estacao_21,61,L24,coletora,47397,61
estacao_54,estacao_135,21,L38,local,20118,21
estacao_406,estacao_126,11,L22,avenida,6534,11
estacao_332,estacao_470,73,L45,avenida,60006,73
estacao_415,estacao_8,61,L14,local,52582,61
estacao_64,estacao_86,95,L44,local,59090,95
estacao_208,estacao_2,88,L34,coletora,69960,88
estacao_406,estacao_373,100,L13,coletora,78000,100
estacao_121,estacao_30,56,L14,local,47096,56
estacao_198,estacao_98,68,L19,coletora,38692,68
estacao_207,estacao_498,76,L27,local,49172,76
estacao_137,estacao_127,79,L8,local,56485,79
estacao_130,estacao_331,78,L32,avenida,78000,78
estacao_58,estacao_207,76,L13,local,47804,76
estacao_353,estacao_65,74,L12,local,58978,74
estacao_61,estacao_495,86,L16,avenida,74304,86
estacao_20,estacao_118,32,L48,avenida,27968,32
estacao_36,estacao_350,51,L9,avenida,32691,51
estacao_491,estacao_57,74,L1,local,44918,74
estacao_367,estacao_56,90,L1,coletora,49860,90
estacao_174,estacao_105,58,L10,avenida,50460,58
estacao_331,estacao_402,16,L24,coletora,16000,16
estacao_210,estacao_193,85,L34,local,54400,85
estacao_227,estacao_339,26,L41,avenida,15730,26
estacao_199,estacao_180,25,L43,local,15600,25
estacao_485,estacao_140,56,L4,coletora,28056,56
estacao_221,estacao_237,21,L4,avenida,18543,21
estacao_234,estacao_268,38,L14,coletora,21128,38
estacao_451,estacao_147,19,L19,coletora,11210,19
estacao_218,estacao_393,2,L31,local,1066,2
estacao_300,estacao_232,45,L20,local,27630,45
estacao_230,estacao_102,89,L18,coletora,88377,89
estacao_199,estacao_138,21,L31,avenida,15204,21
estacao_463,estacao_68,3,L50,avenida,2490,3
estacao_248,estacao_196,29,L36,local,24012,29
estacao_478,estacao_74,15,L18,local,10335,15
estacao_267,estacao_130,89,L7,coletora,83749,89
estacao_337,estacao_264,40,L48,coletora,20400,40
estacao_32,estacao_290,14,L16,coletora,8806,14
estacao_414,estacao_125,97,L43,local,90986,97
estacao_314,estacao_294,68,L12,local,51272,68
estacao_270,estacao_1,20,L2,coletora,17860,20
estacao_353,estacao_394,71,L27,local,47854,71
estacao_0,estacao_246,25,L12,avenida,21875,25
estacao_156,estacao_369,98,L28,coletora,83888,98
estacao_411,estacao_139,76,L13,local,53580,76
estacao_342,estacao_431,78,L37,local,53196,78
estacao_49,estacao_194,61,L40,avenida,58255,61
estacao_125,estacao_166,6,L22,coletora,4446,6
estacao_388,estacao_123,69,L22,coletora,42504,69
estacao_220,estacao_490,72,L2,local,38808,72
estacao_52,estacao_289,18,L15,coletora,16974,18
estacao_22,estacao_104,60,L27,local,52680,60
estacao_37,estacao_52,88,L36,coletora,76296,88
estacao_69,estacao_113,95,L14,avenida,65455,95
estacao_49,estacao_18,33,L1,local,23397,33
estacao_61,estacao_143,83,L38,coletora,79431,83
estacao_107,estacao_47,44,L16,local,24640,44
estacao_47,estacao_412,33,L39,local,29106,33
estacao_322,estacao_480,98,L16,avenida,72814,98
estacao_352,estacao_141,70,L11,local,62090,70
estacao_356,estacao_373,1,L32,avenida,907,1
estacao_210,estacao_454,43,L7,avenida,32551,43
estacao_298,estacao_117,74,L18,avenida,53132,74
estacao_356,estacao_178,46,L49,coletora,36064,46
estacao_356,estacao_84,4,L48,avenida,3284,4
estacao_292,estacao_10,86,L18,avenida,50568,86
estacao_421,estacao_80,30,L48,avenida,26250,30
estacao_91,estacao_100,27,L13,avenida,17577,27
estacao_235,estacao_31,85,L29,avenida,69360,85
estacao_68,estacao_16,16,L47,local,9664,16
estacao_187,estacao_321,97,L49,coletora,89919,97
estacao_351,estacao_221,20,L45,avenida,18520,20
estacao_461,estacao_81,61,L25,avenida,35807,61
estacao_191,estacao_17,69,L12,local,64239,69
estacao_457,estacao_215,14,L6,avenida,8512,14
estacao_37,estacao_78,54,L7,coletora,33318,54
estacao_358,estacao_416,22,L18,local,16852,22
estacao_365,estacao_284,87,L34,local,83520,87
estacao_492,estacao_469,75,L22,coletora,43500,75
estacao_424,estacao_304,69,L43,local,42090,69
estacao_488,estacao_229,55,L12,local,51040,55
estacao_406,estacao_227,36,L21,coletora,29160,36
estacao_109,estacao_474,94,L50,avenida,56400,94
estacao_207,estacao_151,49,L50,local,36162,49
estacao_474,estacao_46,75,L8,local,42300,75
estacao_461,estacao_27,30,L48,local,23190,30
estacao_486,estacao_438,15,L36,coletora,10530,15
estacao_465,estacao_332,75,L46,local,68850,75
estacao_69,estacao_27,67,L12,local,63516,67
estacao_118,estacao_409,17,L16,avenida,12920,17
estacao_439,estacao_310,70,L5,avenida,54250,70
estacao_282,estacao_42,44,L34,local,24068,44
estacao_132,estacao_133,43,L36,avenida,39689,43
estacao_91,estacao_22,55,L32,avenida,31405,55
estacao_411,estacao_404,29,L45,local,15805,29
estacao_265,estacao_75,80,L29,avenida,57280,80
estacao_369,estacao_324,70,L6,local,62230,70
estacao_164,estacao_235,22,L44,coletora,20526,22
estacao_172,estacao_15,5,L49,avenida,4495,5
estacao_13,estacao_396,86,L45,avenida,80926,86
estacao_414,estacao_370,4,L6,coletora,2336,4
estacao_387,estacao_380,82,L38,avenida,44444,82
estacao_352,estacao_97,62,L7,coletora,55862,62
estacao_457,estacao_275,83,L24,avenida,74949,83
estacao_322,estacao_383,78,L2,local,44928,78
estacao_180,estacao_160,49,L44,avenida,44394,49
estacao_468,estacao_258,83,L19,coletora,52539,83
estacao_81,estacao_43,70,L10,local,58940,70
estacao_295,estacao_276,62,L19,coletora,47554,62
estacao_466,estacao_393,10,L10,avenida,9220,10
estacao_390,estacao_147,65,L40,avenida,42900,65
estacao_194,estacao_240,6,L33,coletora,4434,6
estacao_13,estacao_22,77,L4,avenida,64526,77
estacao_133,estacao_453,32,L25,coletora,26400,32
estacao_174,estacao_45,47,L47,local,30080,47
estacao_271,estacao_76,52,L25,local,29224,52
estacao_120,estacao_211,20,L18,local,12320,20
estacao_164,estacao_189,85,L4,coletora,55930,85
estacao_420,estacao_87,74,L25,local,38554,74
estacao_282,estacao_365,6,L41,coletora,3162,6
estacao_208,estacao_106,31,L27,local,29078,31
estacao_314,estacao_285,59,L40,coletora,53218,59
estacao_8,estacao_395,80,L50,local,78960,80
estacao_480,estacao_438,68,L12,avenida,36244,68
estacao_31,estacao_137,7,L8,coletora,4403,7
estacao_427,estacao_270,16,L36,local,14048,16
estacao_2,estacao_133,81,L47,coletora,80352,81
estacao_438,estacao_329,23,L36,coletora,17365,23
estacao_450,estacao_476,32,L34,avenida,22176,32
estacao_367,estacao_391,25,L34,local,13300,25
estacao_204,estacao_137,32,L10,local,17056,32
estacao_72,estacao_356,52,L40,local,33852,52
estacao_371,estacao_87,67,L37,local,56414,67
estacao_341,estacao_374,40,L27,coletora,23240,40
estacao_10,estacao_124,54,L49,local,30564,54
estacao_188,estacao_369,93,L34,coletora,56637,93
estacao_53,estacao_158,100,L17,avenida,73600,100
estacao_447,estacao_20,50,L19,local,34950,50
estacao_80,estacao_181,97,L24,coletora,91471,97
estacao_447,estacao_21,24,L26,avenida,20856,24
estacao_345,estacao_188,44,L35,local,26180,44
estacao_150,estacao_98,94,L2,local,51042,94
estacao_240,estacao_193,40,L27,coletora,37640,40
estacao_148,estacao_262,74,L34,local,71706,74
estacao_470,estacao_11,99,L15,local,54945,99
estacao_188,estacao_123,72,L45,local,55080,72
estacao_91,estacao_425,36,L22,local,35892,36
estacao_68,estacao_238,79,L45,avenida,66676,79
estacao_352,estacao_174,5,L19,local,4135,5
estacao_29,estacao_436,38,L16,avenida,36822,38
estacao_110,estacao_106,98,L23,avenida,90552,98
estacao_269,estacao_131,76,L21,local,42712,76
estacao_202,estacao_372,29,L10,avenida,15834,29
estacao_48,estacao_364,77,L30,local,56826,77
estacao_369,estacao_449,16,L35,avenida,12960,16
estacao_499,estacao_101,31,L38,avenida,25513,31
estacao_347,estacao_101,64,L14,avenida,45248,64
estacao_329,estacao_165,29,L3,coletora,27173,29
estacao_17,estacao_370,10,L6,local,8890,10
estacao_258,estacao_254,98,L21,coletora,53704,98
estacao_236,estacao_491,65,L27,local,56420,65
estacao_442,estacao_268,2,L1,avenida,1212,2
estacao_420,estacao_13,4,L38,avenida,2684,4
estacao_398,estacao_212,15,L36,avenida,13920,15
estacao_305,estacao_268,2,L16,local,1386,2
estacao_170,estacao_241,82,L45,coletora,52070,82
estacao_373,estacao_145,77,L8,local,74228,77
estacao_212,estacao_469,1,L40,local,609,1
estacao_200,estacao_188,79,L23,avenida,75287,79
estacao_29,estacao_39,40,L39,avenida,36520,40
estacao_63,estacao_445,68,L41,local,43928,68
estacao_55,estacao_276,38,L15,avenida,26714,38
estacao_271,estacao_244,44,L2,local,25124,44
estacao_387,estacao_208,25,L11,local,14500,25
estacao_482,estacao_110,78,L39,local,44850,78
estacao_37,estacao_122,58,L18,coletora,38976,58
estacao_214,estacao_39,12,L17,avenida,10272,12
estacao_381,estacao_438,94,L19,avenida,72004,94
estacao_274,estacao_208,96,L3,coletora,78912,96
estacao_10,estacao_398,44,L16,coletora,43076,44
estacao_202,estacao_219,56,L48,avenida,42840,56
estacao_355,estacao_49,15,L48,avenida,10770,15
estacao_399,estacao_433,3,L3,avenida,2841,3
estacao_28,estacao_266,27,L24,coletora,18981,27
estacao_452,estacao_311,12,L49,avenida,8364,12
estacao_233,estacao_37,42,L48,avenida,23142,42
estacao_487,estacao_89,99,L14,coletora,94941,99
estacao_174,estacao_182,7,L28,local,5467,7
estacao_93,estacao_223,74,L7,coletora,60680,74
estacao_433,estacao_248,55,L49,local,45595,55
estacao_462,estacao_73,80,L14,local,74000,80
estacao_135,estacao_148,96,L3,avenida,59808,96
estacao_155,estacao_458,71,L1,local,51759,71
estacao_399,estacao_99,44,L20,avenida,32736,44
estacao_441,estacao_341,71,L48,local,40399,71
estacao_208,estacao_23,28,L15,local,19348,28
estacao_314,estacao_370,16,L4,avenida,13456,16
estacao_189,estacao_231,89,L45,avenida,72090,89
estacao_420,estacao_24,65,L24,local,51805,65
estacao_362,estacao_33,38,L19,local,22534,38
estacao_478,estacao_8,92,L29,coletora,73416,92
estacao_413,estacao_84,52,L49,local,44772,52
estacao_293,estacao_319,81,L27,local,64233,81
estacao_413,estacao_192,100,L43,coletora,92500,100
estacao_282,estacao_328,78,L49,local,68718,78
estacao_373,estacao_346,87,L49,coletora,47415,87
estacao_455,estacao_267,38,L10,local,34238,38
estacao_187,estacao_296,50,L41,local,31350,50
estacao_75,estacao_169,73,L7,coletora,37230,73
estacao_395,estacao_256,40,L37,local,36200,40
estacao_499,estacao_438,25,L12,avenida,13875,25
estacao_94,estacao_429,100,L15,coletora,89900,100
estacao_72,estacao_397,56,L26,local,44016,56
estacao_491,estacao_480,8,L27,local,6864,8
estacao_11,estacao_285,61,L10,coletora,50447,61
estacao_60,estacao_234,98,L27,avenida,81144,98
estacao_226,estacao_89,96,L14,coletora,75552,96
estacao_482,estacao_370,30,L34,local,18360,30
estacao_166,estacao_343,85,L39,coletora,70720,85
estacao_124,estacao_460,67,L9,local,64253,67
estacao_287,estacao_387,3,L19,avenida,2877,3
estacao_176,estacao_491,53,L43,avenida,30316,53
estacao_461,estacao_355,73,L40,coletora,49202,73
estacao_15,estacao_281,19,L26,local,16910,19
estacao_183,estacao_278,87,L10,coletora,72906,87
estacao_136,estacao_47,71,L25,local,49203,71
estacao_176,estacao_208,81,L5,avenida,41067,81
estacao_287,estacao_246,55,L7,local,50875,55
estacao_351,estacao_451,19,L50,avenida,17347,19
estacao_270,estacao_160,74,L22,avenida,46472,74
estacao_431,estacao_98,100,L18,coletora,77700,100
estacao_300,estacao_407,99,L20,local,63261,99
estacao_320,estacao_460,6,L2,avenida,4464,6
estacao_385,estacao_114,1,L1,local,936,1
estacao_263,estacao_222,77,L26,coletora,40964,77
estacao_28,estacao_59,98,L25,local,59094,98
estacao_38,estacao_41,86,L13,local,57706,86
estacao_421,estacao_496,4,L4,avenida,2768,4
estacao_270,estacao_28,79,L42,coletora,42739,79
estacao_150,estacao_322,78,L5,local,51792,78
estacao_27,estacao_232,53,L50,avenida,49873,53
estacao_322,estacao_267,26,L38,coletora,21528,26
estacao_210,estacao_321,19,L4,local,13072,19
estacao_112,estacao_326,36,L18,avenida,34488,36
estacao_253,estacao_225,57,L39,coletora,39900,57
estacao_83,estacao_29,92,L29,avenida,80132,92
estacao_206,estacao_390,53,L43,avenida,42665,53
estacao_70,estacao_176,3,L36,avenida,2643,3
estacao_446,estacao_251,93,L41,coletora,90396,93
estacao_196,estacao_472,7,L11,local,6006,7
estacao_477,estacao_308,9,L50,coletora,4599,9
estacao_203,estacao_479,68,L44,local,43112,68
estacao_34,estacao_496,25,L13,avenida,18300,25
estacao_118,estacao_45,17,L21,coletora,14722,17
estacao_476,estacao_87,26,L23,coletora,14430,26
estacao_239,estacao_278,11,L30,avenida,6644,11
estacao_434,estacao_460,22,L44,avenida,11880,22
estacao_308,estacao_83,1,L25,avenida,612,1
estacao_384,estacao_216,31,L33,local,20522,31
estacao_67,estacao_239,64,L35,local,63936,64
estacao_176,estacao_192,16,L13,avenida,11664,16
estacao_38,estacao_456,86,L35,coletora,56502,86
estacao_135,estacao_303,7,L47,avenida,6594,7
estacao_296,estacao_165,7,L10,coletora,4550,7
estacao_261,estacao_22,13,L28,coletora,8385,13
estacao_27,estacao_121,58,L14,local,36424,58
estacao_425,estacao_52,51,L31,local,28305,51
estacao_474,estacao_72,60,L48,coletora,50460,60
estacao_262,estacao_87,24,L5,avenida,22224,24
estacao_82,estacao_327,12,L32,local,9288,12
estacao_423,estacao_93,14,L41,avenida,8862,14
estacao_265,estacao_476,54,L11,local,42066,54
estacao_174,estacao_376,63,L47,local,51030,63
estacao_224,estacao_119,98,L28,avenida,92806,98
estacao_421,estacao_276,32,L8,local,18880,32
estacao_278,estacao_348,41,L27,avenida,27593,41
estacao_117,estacao_293,97,L29,local,49567,97
estacao_252,estacao_402,90,L38,local,78120,90
estacao_325,estacao_219,52,L44,avenida,38064,52
estacao_244,estacao_358,8,L26,coletora,4960,8
estacao_460,estacao_207,67,L50,avenida,62980,67
estacao_405,estacao_7,47,L49,avenida,32524,47
estacao_276,estacao_73,11,L43,avenida,6512,11
estacao_114,estacao_322,45,L21,local,26145,45
estacao_44,estacao_201,87,L43,coletora,44109,87
estacao_397,estacao_171,70,L29,avenida,59570,70
estacao_135,estacao_207,73,L10,local,39201,73
estacao_267,estacao_333,99,L12,avenida,78408,99
estacao_71,estacao_167,73,L26,coletora,64678,73
estacao_304,estacao_488,6,L36,local,4638,6
estacao_395,estacao_349,35,L16,coletora,28665,35
estacao_311,estacao_277,37,L35,avenida,36519,37
estacao_81,estacao_64,5,L22,avenida,4935,5
estacao_309,estacao_354,94,L15,local,87420,94
estacao_277,estacao_221,93,L39,local,79422,93
estacao_128,estacao_259,38,L42,avenida,24776,38
estacao_451,estacao_310,44,L48,local,33528,44
estacao_283,estacao_322,9,L42,avenida,5805,9
estacao_177,estacao_231,81,L35,local,59454,81
estacao_492,estacao_414,97,L3,local,80995,97
estacao_225,estacao_46,46,L12,avenida,44068,46
estacao_278,estacao_205,58,L25,coletora,34800,58
estacao_276,estacao_393,85,L12,avenida,83130,85
estacao_315,estacao_231,36,L25,avenida,35748,36
estacao_314,estacao_32,93,L41,local,92814,93
estacao_236,estacao_253,79,L35,coletora,54984,79
estacao_277,estacao_76,80,L37,coletora,60640,80
estacao_254,estacao_367,20,L9,coletora,15280,20
estacao_295,estacao_100,64,L48,avenida,57856,64
estacao_329,estacao_272,41,L44,local,20500,41
estacao_204,estacao_329,24,L44,local,21720,24
estacao_121,estacao_188,7,L45,coletora,6664,7
estacao_15,estacao_339,47,L49,coletora,32665,47
estacao_372,estacao_317,43,L44,coletora,34013,43
estacao_19,estacao_15,87,L8,avenida,55941,87
estacao_460,estacao_277,23,L50,local,15525,23
estacao_436,estacao_191,35,L17,avenida,34230,35
estacao_268,estacao_201,59,L38,coletora,35400,59
estacao_71,estacao_180,79,L19,avenida,65254,79
estacao_126,estacao_324,18,L44,local,15804,18
estacao_294,estacao_433,35,L26,avenida,33005,35
estacao_481,estacao_99,70,L37,avenida,47180,70
estacao_207,estacao_84,34,L6,local,28832,34
estacao_468,estacao_167,24,L35,coletora,20856,24
estacao_477,estacao_247,23,L22,coletora,13455,23
estacao_495,estacao_294,22,L26,local,13486,22
estacao_444,estacao_355,29,L22,local,23519,29
estacao_400,estacao_351,48,L7,avenida,45120,48
estacao_481,estacao_258,14,L36,local,9800,14
estacao_189,estacao_187,4,L42,coletora,3060,4
estacao_134,estacao_489,50,L36,coletora,25400,50
estacao_312,estacao_164,97,L32,local,62759,97
estacao_422,estacao_133,29,L1,avenida,19024,29
estacao_321,estacao_319,16,L44,local,14752,16
estacao_295,estacao_38,15,L31,local,11205,15
estacao_84,estacao_24,26,L34,local,17420,26
estacao_297,estacao_120,35,L3,avenida,32515,35
estacao_186,estacao_107,51,L20,avenida,33966,51
estacao_150,estacao_232,14,L21,coletora,8442,14
estacao_54,estacao_110,94,L12,coletora,76798,94
estacao_453,estacao_109,54,L31,local,50382,54
estacao_486,estacao_268,13,L16,coletora,9477,13
estacao_435,estacao_162,6,L2,local,3816,6
estacao_487,estacao_433,20,L45,local,18200,20
estacao_55,estacao_145,99,L6,avenida,88803,99
estacao_233,estacao_196,79,L34,avenida,67624,79
estacao_302,estacao_268,61,L36,avenida,49349,61
estacao_375,estacao_427,17,L49,coletora,8551,17
estacao_139,estacao_184,17,L16,local,13073,17
estacao_285,estacao_438,99,L23,coletora,57717,99
estacao_455,estacao_70,43,L36,coletora,30659,43
estacao_29,estacao_489,42,L50,local,31878,42
estacao_212,estacao_405,97,L29,local,70422,97
estacao_143,estacao_152,22,L9,coletora,18942,22
estacao_172,estacao_261,44,L48,local,28292,44
estacao_277,estacao_323,44,L47,local,31504,44
estacao_493,estacao_186,41,L46,local,26527,41
estacao_91,estacao_257,17,L20,local,16422,17
estacao_60,estacao_495,11,L45,coletora,7370,11
estacao_13,estacao_69,1,L3,avenida,579,1
estacao_410,estacao_157,48,L41,avenida,38400,48
estacao_331,estacao_449,30,L5,avenida,17010,30
estacao_329,estacao_449,15,L21,coletora,8025,15
estacao_106,estacao_2,42,L22,coletora,21714,42
estacao_267,estacao_104,82,L41,coletora,64288,82
estacao_377,estacao_93,88,L7,coletora,57640,88
estacao_145,estacao_435,67,L34,local,46632,67
estacao_197,estacao_300,80,L46,coletora,45840,80
estacao_255,estacao_493,89,L15,coletora,64881,89
estacao_460,estacao_326,57,L47,coletora,47253,57
estacao_211,estacao_76,96,L1,avenida,65952,96
estacao_433,estacao_263,95,L46,avenida,92150,95
estacao_188,estacao_147,27,L5,local,16497,27
estacao_412,estacao_416,23,L46,local,20999,23
estacao_417,estacao_54,95,L9,avenida,88160,95
estacao_32,estacao_64,26,L39,avenida,24674,26
estacao_430,estacao_330,1,L41,coletora,819,1
estacao_47,estacao_30,49,L48,avenida,46697,49
estacao_46,estacao_266,32,L27,coletora,24000,32
estacao_81,estacao_104,92,L36,coletora,62192,92
estacao_12,estacao_272,22,L50,coletora,15532,22
estacao_265,estacao_361,12,L43,coletora,7080,12
estacao_402,estacao_92,45,L31,coletora,29880,45
